LncRNA name,Cancer name,Methods,Expression pattern,Pubmed ID,Remarks,No. of Transcript variants,NCBI Reference Number,Total No. of PQS,No. of 2G PQS,No. of 3G PQS,No. of 4G PQS,RefSeq status,aka,"G4 Hunter, thres:0.9 TOTAL PQS","G4 Hunter, thres:0.9 2G PQS","G4 Hunter, thres:0.9 3G PQS","G4 Hunter, thres:0.9 4G PQS","G4 Hunter, thres:1.4 TOTAL PQS","G4 Hunter, thres:1.4 2G PQS","G4 Hunter, thres:1.4 3G PQS","G4 Hunter, thres:1.4 4G PQS"
MCM3AP-AS1,Pancreatic Cancer,"qRT-PCR, Western blot analysis, Dual luciferase reporter assay, RIP",up-regulated,31830901.0,also known as: C21orf85; MCM3APAS; MCM3AP-AS; MCM3APASB; NCRNA00031,4,"NR_110565.1, NR_002776.4 , NR_110566.1 , NR_110567.1","9, 9, 10, 11","9,9,10,11","0,0,0,0","0,0,0,0",VALIDATED,C21orf85; MCM3APAS; MCM3AP-AS; MCM3APASB; NCRNA00031,"0,0,1,2","0,0,1,2","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
MEG3,Intraductal Papillary Mucinous Neoplasms Of The Pancreas,qPCR etc.,differential expression,28874676.0,"Also Known As: GTL2; FP504; prebp1; PRO0518; PRO2160; LINC00023; NCRNA00023; onco-lncRNA-83

Sequence not available for 11th variant.

Some (older-not checked for PQS) Long non-coding RNA containing retained intron meg3 (MEG3 gene); and maternally expressed 3 transcript variant lncRNA (MEG3) ""lncRNA"" ncRNA (TPA: HG975417.1 and complete sequence - MH929320.1 respectively) were also there in result.

Some (older-not checked for PQS) MEG3 isoforms ncRNA ""other"" ncRNA (complete sequence, alternatively spliced) were also there in result.

PQS 7 and 9 obtained in 16th Variant when search parameter was set to Min G-Group Size: 2 was replaced by another PQSs of same scores (by shifting G-Group/Quartet frame) when search parameter was set to Min G-Group Size: 3.
For further consideration, PQS when search parameter was set to Min G-Group Size: 2 was taken.","15
(11th Variant not available)
(Total=16)","NR_002766.2, NR_003530.2, NR_003531.3, NR_033358.1, NR_033359.1, NR_033360.1, NR_046464.1, NR_046465.2, NR_046466.1, NR_046467.1, _____, NR_046469.1, NR_046470.2, NR_046471.1, NR_046472.1, NR_046473.1","16, 19, 18, 17, 17, 17, 17, 17, 17, 18, ___, 17, 19, 17, 18, 93","14,17,16,15,15,15,15,15,15,16,15,17,15,16,81","2,2,2,2,2,2,2,2,2,2,2,2,2,2,12","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",REVIEWED,GTL2; FP504; prebp1; PRO0518; PRO2160; LINC00023; NCRNA00023; onco-lncRNA-83,"2,2,2,2,2,2,2,2,2,2,2,2,2,2,45","1,1,1,1,1,1,1,1,1,1,1,1,1,1,39","1,1,1,1,1,1,1,1,1,1,1,1,1,1,6","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,1,1,1,1,1,1,1,1,1,1,1,1,1,13","1,1,1,1,1,1,1,1,1,1,1,1,1,1,10","0,0,0,0,0,0,0,0,0,0,0,0,0,0,3","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
MEG3,Pancreatic Neuroendocrine Tumor,"qPCR, Western blot",down-regulated,29132136.0,"Also Known As: GTL2; FP504; prebp1; PRO0518; PRO2160; LINC00023; NCRNA00023; onco-lncRNA-83

Sequence not available for 11th variant.

Some (older-not checked for PQS) Long non-coding RNA containing retained intron meg3 (MEG3 gene); and maternally expressed 3 transcript variant lncRNA (MEG3) ""lncRNA"" ncRNA (TPA: HG975417.1 and complete sequence - MH929320.1 respectively) were also there in result.

Some (older-not checked for PQS) MEG3 isoforms ncRNA ""other"" ncRNA (complete sequence, alternatively spliced) were also there in result.

PQS 7 and 9 obtained in 16th Variant when search parameter was set to Min G-Group Size: 2 was replaced by another PQSs of same scores (by shifting G-Group/Quartet frame) when search parameter was set to Min G-Group Size: 3.
For further consideration, PQS when search parameter was set to Min G-Group Size: 2 was taken.","15
(11th Variant not available)
(Total=16)","NR_002766.2, NR_003530.2, NR_003531.3, NR_033358.1, NR_033359.1, NR_033360.1, NR_046464.1, NR_046465.2, NR_046466.1, NR_046467.1, _____, NR_046469.1, NR_046470.2, NR_046471.1, NR_046472.1, NR_046473.1","16, 19, 18, 17, 17, 17, 17, 17, 17, 18, ___, 17, 19, 17, 18, 93","14,17,16,15,15,15,15,15,15,16,15,17,15,16,81","2,2,2,2,2,2,2,2,2,2,2,2,2,2,12","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",REVIEWED,GTL2; FP504; prebp1; PRO0518; PRO2160; LINC00023; NCRNA00023; onco-lncRNA-83,"2,2,2,2,2,2,2,2,2,2,2,2,2,2,45","1,1,1,1,1,1,1,1,1,1,1,1,1,1,39","1,1,1,1,1,1,1,1,1,1,1,1,1,1,6","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,1,1,1,1,1,1,1,1,1,1,1,1,1,13","1,1,1,1,1,1,1,1,1,1,1,1,1,1,10","0,0,0,0,0,0,0,0,0,0,0,0,0,0,3","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
MEG3,Pancreatic Cancer,"qPCR, Western blot, in vitro knockdown",down-regulated,29328401.0,"Also Known As: GTL2; FP504; prebp1; PRO0518; PRO2160; LINC00023; NCRNA00023; onco-lncRNA-83

Sequence not available for 11th variant.

Some (older-not checked for PQS) Long non-coding RNA containing retained intron meg3 (MEG3 gene); and maternally expressed 3 transcript variant lncRNA (MEG3) ""lncRNA"" ncRNA (TPA: HG975417.1 and complete sequence - MH929320.1 respectively) were also there in result.

Some (older-not checked for PQS) MEG3 isoforms ncRNA ""other"" ncRNA (complete sequence, alternatively spliced) were also there in result.

PQS 7 and 9 obtained in 16th Variant when search parameter was set to Min G-Group Size: 2 was replaced by another PQSs of same scores (by shifting G-Group/Quartet frame) when search parameter was set to Min G-Group Size: 3.
For further consideration, PQS when search parameter was set to Min G-Group Size: 2 was taken.","15
(11th Variant not available)
(Total=16)","NR_002766.2, NR_003530.2, NR_003531.3, NR_033358.1, NR_033359.1, NR_033360.1, NR_046464.1, NR_046465.2, NR_046466.1, NR_046467.1, _____, NR_046469.1, NR_046470.2, NR_046471.1, NR_046472.1, NR_046473.1","16, 19, 18, 17, 17, 17, 17, 17, 17, 18, ___, 17, 19, 17, 18, 93","14,17,16,15,15,15,15,15,15,16,15,17,15,16,81","2,2,2,2,2,2,2,2,2,2,2,2,2,2,12","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",REVIEWED,GTL2; FP504; prebp1; PRO0518; PRO2160; LINC00023; NCRNA00023; onco-lncRNA-83,"2,2,2,2,2,2,2,2,2,2,2,2,2,2,45","1,1,1,1,1,1,1,1,1,1,1,1,1,1,39","1,1,1,1,1,1,1,1,1,1,1,1,1,1,6","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,1,1,1,1,1,1,1,1,1,1,1,1,1,13","1,1,1,1,1,1,1,1,1,1,1,1,1,1,10","0,0,0,0,0,0,0,0,0,0,0,0,0,0,3","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
MEG3,Pancreatic Neuroendocrine Tumor,qPCR etc.,up-regulated,28847847.0,"Also Known As: GTL2; FP504; prebp1; PRO0518; PRO2160; LINC00023; NCRNA00023; onco-lncRNA-83

Sequence not available for 11th variant.

Some (older-not checked for PQS) Long non-coding RNA containing retained intron meg3 (MEG3 gene); and maternally expressed 3 transcript variant lncRNA (MEG3) ""lncRNA"" ncRNA (TPA: HG975417.1 and complete sequence - MH929320.1 respectively) were also there in result.

Some (older-not checked for PQS) MEG3 isoforms ncRNA ""other"" ncRNA (complete sequence, alternatively spliced) were also there in result.

PQS 7 and 9 obtained in 16th Variant when search parameter was set to Min G-Group Size: 2 was replaced by another PQSs of same scores (by shifting G-Group/Quartet frame) when search parameter was set to Min G-Group Size: 3.
For further consideration, PQS when search parameter was set to Min G-Group Size: 2 was taken.","15
(11th Variant not available)
(Total=16)","NR_002766.2, NR_003530.2, NR_003531.3, NR_033358.1, NR_033359.1, NR_033360.1, NR_046464.1, NR_046465.2, NR_046466.1, NR_046467.1, _____, NR_046469.1, NR_046470.2, NR_046471.1, NR_046472.1, NR_046473.1","16, 19, 18, 17, 17, 17, 17, 17, 17, 18, ___, 17, 19, 17, 18, 93","14,17,16,15,15,15,15,15,15,16,15,17,15,16,81","2,2,2,2,2,2,2,2,2,2,2,2,2,2,12","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",REVIEWED,GTL2; FP504; prebp1; PRO0518; PRO2160; LINC00023; NCRNA00023; onco-lncRNA-83,"2,2,2,2,2,2,2,2,2,2,2,2,2,2,45","1,1,1,1,1,1,1,1,1,1,1,1,1,1,39","1,1,1,1,1,1,1,1,1,1,1,1,1,1,6","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,1,1,1,1,1,1,1,1,1,1,1,1,1,13","1,1,1,1,1,1,1,1,1,1,1,1,1,1,10","0,0,0,0,0,0,0,0,0,0,0,0,0,0,3","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
MEG3,Pancreatic Cancer,"Microarray, qPCR, RNAi, Western blot etc.",up-regulated,26850851.0,"Also Known As: GTL2; FP504; prebp1; PRO0518; PRO2160; LINC00023; NCRNA00023; onco-lncRNA-83

Sequence not available for 11th variant.

Some (older-not checked for PQS) Long non-coding RNA containing retained intron meg3 (MEG3 gene); and maternally expressed 3 transcript variant lncRNA (MEG3) ""lncRNA"" ncRNA (TPA: HG975417.1 and complete sequence - MH929320.1 respectively) were also there in result.

Some (older-not checked for PQS) MEG3 isoforms ncRNA ""other"" ncRNA (complete sequence, alternatively spliced) were also there in result.

PQS 7 and 9 obtained in 16th Variant when search parameter was set to Min G-Group Size: 2 was replaced by another PQSs of same scores (by shifting G-Group/Quartet frame) when search parameter was set to Min G-Group Size: 3.
For further consideration, PQS when search parameter was set to Min G-Group Size: 2 was taken.","15
(11th Variant not available)
(Total=16)","NR_002766.2, NR_003530.2, NR_003531.3, NR_033358.1, NR_033359.1, NR_033360.1, NR_046464.1, NR_046465.2, NR_046466.1, NR_046467.1, _____, NR_046469.1, NR_046470.2, NR_046471.1, NR_046472.1, NR_046473.1","16, 19, 18, 17, 17, 17, 17, 17, 17, 18, ___, 17, 19, 17, 18, 93","14,17,16,15,15,15,15,15,15,16,15,17,15,16,81","2,2,2,2,2,2,2,2,2,2,2,2,2,2,12","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",REVIEWED,GTL2; FP504; prebp1; PRO0518; PRO2160; LINC00023; NCRNA00023; onco-lncRNA-83,"2,2,2,2,2,2,2,2,2,2,2,2,2,2,45","1,1,1,1,1,1,1,1,1,1,1,1,1,1,39","1,1,1,1,1,1,1,1,1,1,1,1,1,1,6","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,1,1,1,1,1,1,1,1,1,1,1,1,1,13","1,1,1,1,1,1,1,1,1,1,1,1,1,1,10","0,0,0,0,0,0,0,0,0,0,0,0,0,0,3","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
MEG3,Pancreatic Cancer,"qPCR, Cell transfection, Western blot etc.",down-regulated,28320094.0,"Also Known As: GTL2; FP504; prebp1; PRO0518; PRO2160; LINC00023; NCRNA00023; onco-lncRNA-83

Sequence not available for 11th variant.

Some (older-not checked for PQS) Long non-coding RNA containing retained intron meg3 (MEG3 gene); and maternally expressed 3 transcript variant lncRNA (MEG3) ""lncRNA"" ncRNA (TPA: HG975417.1 and complete sequence - MH929320.1 respectively) were also there in result.

Some (older-not checked for PQS) MEG3 isoforms ncRNA ""other"" ncRNA (complete sequence, alternatively spliced) were also there in result.

PQS 7 and 9 obtained in 16th Variant when search parameter was set to Min G-Group Size: 2 was replaced by another PQSs of same scores (by shifting G-Group/Quartet frame) when search parameter was set to Min G-Group Size: 3.
For further consideration, PQS when search parameter was set to Min G-Group Size: 2 was taken.","15
(11th Variant not available)
(Total=16)","NR_002766.2, NR_003530.2, NR_003531.3, NR_033358.1, NR_033359.1, NR_033360.1, NR_046464.1, NR_046465.2, NR_046466.1, NR_046467.1, _____, NR_046469.1, NR_046470.2, NR_046471.1, NR_046472.1, NR_046473.1","16, 19, 18, 17, 17, 17, 17, 17, 17, 18, ___, 17, 19, 17, 18, 93","14,17,16,15,15,15,15,15,15,16,15,17,15,16,81","2,2,2,2,2,2,2,2,2,2,2,2,2,2,12","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",REVIEWED,GTL2; FP504; prebp1; PRO0518; PRO2160; LINC00023; NCRNA00023; onco-lncRNA-83,"2,2,2,2,2,2,2,2,2,2,2,2,2,2,45","1,1,1,1,1,1,1,1,1,1,1,1,1,1,39","1,1,1,1,1,1,1,1,1,1,1,1,1,1,6","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,1,1,1,1,1,1,1,1,1,1,1,1,1,13","1,1,1,1,1,1,1,1,1,1,1,1,1,1,10","0,0,0,0,0,0,0,0,0,0,0,0,0,0,3","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
MEG3,Pancreatic Neuroendocrine Tumor,"Microarray, qPCR, Luciferase reporter assay etc.",down-regulated,25565142.0,"Also Known As: GTL2; FP504; prebp1; PRO0518; PRO2160; LINC00023; NCRNA00023; onco-lncRNA-83

Sequence not available for 11th variant.

Some (older-not checked for PQS) Long non-coding RNA containing retained intron meg3 (MEG3 gene); and maternally expressed 3 transcript variant lncRNA (MEG3) ""lncRNA"" ncRNA (TPA: HG975417.1 and complete sequence - MH929320.1 respectively) were also there in result.

Some (older-not checked for PQS) MEG3 isoforms ncRNA ""other"" ncRNA (complete sequence, alternatively spliced) were also there in result.

PQS 7 and 9 obtained in 16th Variant when search parameter was set to Min G-Group Size: 2 was replaced by another PQSs of same scores (by shifting G-Group/Quartet frame) when search parameter was set to Min G-Group Size: 3.
For further consideration, PQS when search parameter was set to Min G-Group Size: 2 was taken.","15
(11th Variant not available)
(Total=16)","NR_002766.2, NR_003530.2, NR_003531.3, NR_033358.1, NR_033359.1, NR_033360.1, NR_046464.1, NR_046465.2, NR_046466.1, NR_046467.1, _____, NR_046469.1, NR_046470.2, NR_046471.1, NR_046472.1, NR_046473.1","16, 19, 18, 17, 17, 17, 17, 17, 17, 18, ___, 17, 19, 17, 18, 93","14,17,16,15,15,15,15,15,15,16,15,17,15,16,81","2,2,2,2,2,2,2,2,2,2,2,2,2,2,12","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",REVIEWED,GTL2; FP504; prebp1; PRO0518; PRO2160; LINC00023; NCRNA00023; onco-lncRNA-83,"2,2,2,2,2,2,2,2,2,2,2,2,2,2,45","1,1,1,1,1,1,1,1,1,1,1,1,1,1,39","1,1,1,1,1,1,1,1,1,1,1,1,1,1,6","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,1,1,1,1,1,1,1,1,1,1,1,1,1,13","1,1,1,1,1,1,1,1,1,1,1,1,1,1,10","0,0,0,0,0,0,0,0,0,0,0,0,0,0,3","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
MEG8,Pancreatic Cancer,"qPCR, RIP, other",up-regulated,30262664.0,"Also known as: Bsr, Irm, LINC00024, NCRNA00024, Rian, SNHG23, SNHG24, lnc-MGC",1,NR_146000.1,34,33,1,0,REVIEWED,Bsr; Irm; Rian; SNHG23; SNHG24; lnc-MGC; LINC00024; NCRNA00024,8,7,1,0,1,1,0,0
MIAT,Pancreatic Cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown",up-regulated,29772434.0,Also Known As: RNCR2; GOMAFU; C22orf35; LINC00066; NCRNA00066; lncRNA-MIAT,4,"NR_003491.3, NR_033319.2, NR_033320.2, NR_033321.2","122, 118, 118, 119","104,100,100,101","18,18,18,18","0,0,0,0",REVIEWED,RNCR2; GOMAFU; C22orf35; LINC00066; NCRNA00066; lncRNA-MIAT,"74,72,72,70","61,59,59,57","13,13,13,13","0,0,0,0","32,32,32,32","27,27,27,27","5,5,5,5","0,0,0,0"
MIAT,Pancreatic Cancer,"qPCR, western blot, Luciferase reporter assay etc.",down-regulated,29772434.0,Also Known As: RNCR2; GOMAFU; C22orf35; LINC00066; NCRNA00066; lncRNA-MIAT,4,"NR_003491.3, NR_033319.2, NR_033320.2, NR_033321.2","122, 118, 118, 119","104,100,100,101","18,18,18,18","0,0,0,0",REVIEWED,RNCR2; GOMAFU; C22orf35; LINC00066; NCRNA00066; lncRNA-MIAT,"74,72,72,70","61,59,59,57","13,13,13,13","0,0,0,0","32,32,32,32","27,27,27,27","5,5,5,5","0,0,0,0"
MIR100HG,Pancreatic Ductal Adenocarcinoma,"RNA-seq, qPCR, Western blot etc.",up-regulated,29748571.0,Also Known As: AGD1; lncRNA-N2; linc-NeD125,23,"NR_024430.2, NR_137175.1, NR_137176.1, NR_137177.1, NR_137178.1, NR_137179.1, NR_137180.1, NR_137181.1, NR_137182.1, NR_137183.1, NR_137184.1, NR_137185.1, NR_137186.1, NR_137187.1, NR_137188.1, NR_137189.1, NR_137190.1, NR_137191.1, NR_137192.1, NR_137193.1, NR_137194.1, NR_137195.1, NR_137196.1","8, 10, 6, 6, 7, 6, 7, 8, 8, 4, 4, 4, 3, 3, 4, 7, 7, 7, 3, 5, 4, 8, 8","8,10,6,6,7,6,7,8,8,4,4,4,5,5,7,10,11,12,4,7,7,7,7","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",REVIEWED,AGD1; lncRNA-N2; linc-NeD125,"6,6,2,2,2,2,5,6,6,2,2,2,2,2,2,6,6,6,2,5,2,5,5","6,6,2,2,2,2,5,6,6,2,2,2,2,2,2,6,6,6,2,5,2,5,5","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
MIR155HG,Pancreatic Cancer,"qPCR , Luciferase reporter assay , in vitro knockdown etc.",up-regulated,31161625.0,Also Known As: BIC; MIRHG2; NCRNA00172,1,NR_001458.3,5,5,0,0,REVIEWED,BIC; MIRHG2; miPEP155; NCRNA00172,1,1,0,0,0,0,0,0
"LOC554202",Pancreatic Ductal Adenocarcinoma,"qPCR, RNAi, Western blot, RIP, Dual luciferase reporter assay, ISH etc.",up-regulated,26549028.0,"Also Known As: LOC554202; MIR31HG; LncHIFCAR; hsa-lnc-31

LOC554202 mentioned in title of paper (PubMed-22289355 and others) referred in MIR31HG_variants (NR_027054.2, NR_152877.1, NR_152878.1, NR_152879.1).

Aliases for MIR31HG Gene (From GeneCards database - GCID: GC09M021439)
MIR31 Host Gene
MIR31HG
MIR31 Host Gene (Non-Protein Coding)
Hsa-Lnc-31
LncHIFCAR
Long Noncoding HIF-1alpha Co-Activating RNA
Long Noncoding HIF-1I+/- Co-Activating RNA
Long Noncoding HIF-1α Co-Activating RNA
NONHSAG051889.2
HSALNG0070363
LOC554202

Alias symbols for MIR31HG (From HGNC databse - HGNC ID - HGNC:37187)
LOC554202
hsa-lnc-31
LncHIFCAR
MIR31 host gene (non-protein coding)
long noncoding HIF-1α co-activating RNA

Gene Synonyms for MIR31HG (From Ensembl database - Ensembl version - ENSG00000171889.5)
LOC554202, LncHIFCAR, hsa-lnc-31

mRNA clones (cDNA) sequences (BC021861.1 and BC011715.2) available, not for lncRNA.",4 (MIR31HG),"MIR31HG (NR_027054.2, NR_152877.1, NR_152878.1, NR_152879.1)","20, 13, 12, 19 (MIR31HG)","19,13,12,18","1,0,0,1","0,0,0,0",REVIEWED (MIR31HG),LncHIFCAR; hsa-lnc-31; MIR31HG,"8,3,3,8","7,3,3,7","1,0,0,1","0,0,0,0","1,0,0,1","0,0,0,0","1,0,0,1","0,0,0,0"
MSC-AS1,Pancreatic Cancer,"qPCR, Luciferase reporter assay, RIP",up-regulated,30915884.0,-,2,"NR_033652.1, NR_033651.1","17, 13","17,13","0,0","0,0",VALIDATED,MSC antisense RNA 1;MSC-AS1;HSALNG0066117;NONHSAG050493.2,"2,2","2,2","0,0","0,0","1,1","1,1","0,0","0,0"
NEAT1,Pancreatic Cancer,"qRT-PCR, RIP",up-regulated,32064164.0,"Also Known As: VINC; TncRNA; LINC00084; NCRNA00084

Some (older, not checked for PQS) NEAT1 lncRNA ""lncRNA"" ncRNA (complete sequence-MK562403.1; experiment-RACE) was also there in result.",2 (NEAT1_MENbeta and MENepsilon),"NEAT1_MENbeta and MENepsilon (NR_131012.1,NR_028272.1 respectively)","150, 41 (NEAT1_MENbeta and MENepsilon)","134,33","16,8","0,0",REVIEWED,VINC; TncRNA; LINC00084; NCRNA00084,"83,32","77,27","6,5","0,0","28,15","25,13","3,2","0,0"
NEAT1,Pancreatic Cancer,"qPCR, RNAi, Dual luciferase reporter assay, Cell proliferation assay etc.",up-regulated,27888106.0,"Also Known As: VINC; TncRNA; LINC00084; NCRNA00084

Some (older, not checked for PQS) NEAT1 lncRNA ""lncRNA"" ncRNA (complete sequence-MK562403.1; experiment-RACE) was also there in result.",2 (NEAT1_MENbeta and MENepsilon),"NEAT1_MENbeta and MENepsilon (NR_131012.1,NR_028272.1 respectively)","150, 41 (NEAT1_MENbeta and MENepsilon)","134,33","16,8","0,0",REVIEWED,VINC; TncRNA; LINC00084; NCRNA00084,"83,32","77,27","6,5","0,0","28,15","25,13","3,2","0,0"
NORAD,Pancreatic Cancer,"qPCR, Western blot etc.",up-regulated,29121972.0,Also Known As: LINC00657,1,NR_027451.1,30,25,5,0,VALIDATED,LINC00657,19,13,6,0,6,4,2,0
"NR_036488",Pancreatic Ductal Adenocarcinoma,"Microarray, qPCR, Cell proliferation assay etc.",up-regulated,27628540.0,Also Known As: lncRNA00673; LINC00673 [mentioned in qRT-PCR primers table in paper for lncRNA00673 (PubMed-29077173)]; SLNCR; SLNCR1; ERRLR01; HILNC75; LUCAIR1; HI-LNC75,"1
(Variant 1st, 2nd, 4th and 5th are also LncRNAs)
(Total=5)"," LINC00673 (_____, _____, NR_036488.1, _____, _____)"," _____, _____, 23, _____,  _____ (LINC00673)",22,1,0,REVIEWED (LINC00673),SLNCR; SLNCR1; ERRLR01; HILNC75; LUCAIR1; HI-LNC75; LINC00673_Variant 3,7,6,1,0,1,0,1,0
OIP5-AS1,Pancreatic Cancer,"qRT-PCR, Western blot",up-regulated,32157498.0,Also Known As: cyrano; linc-OIP5,4,"NR_026757.2, NR_152820.1, NR_152821.1, NR_152822.1","30, 26, 6, 31","30,26,6,31","0,0,0,0","0,0,0,0",REVIEWED,cyrano; linc-OIP5,"6,4,0,6","6,4,0,6","0,0,0,0","0,0,0,0","2,2,0,2","2,2,0,2","0,0,0,0","0,0,0,0"
PANDAR,Intraductal Papillary Mucinous Neoplasms Of The Pancreas,qPCR etc.,differential expression,28874676.0,Also Known As: PANDA,1,NR_109836.1,6,6,0,0,REVIEWED,PANDA,1,1,0,0,0,0,0,0
PANDAR,Pancreatic Ductal Adenocarcinoma,"qPCR, western blot etc.",up-regulated,28886528.0,Also Known As: PANDA,1,NR_109836.1,6,6,0,0,REVIEWED,PANDA,1,1,0,0,0,0,0,0
PCAT1,Pancreatic Cancer,"qPCR, western blot",up-regulated,31539121.0,"Also Known As: PCA1; PiHL; PCAT-1

Some (older, not checked for PQS) PCAT1 long non-coding RNA ""other"" ncRNA (complete sequence-HQ605084.1) was also there in result.",1,NR_045262.2,14,14,0,0,REVIEWED,PCA1; PiHL; PCAT-1,2,2,0,0,0,0,0,0
PVT1,Pancreatic Ductal Adenocarcinoma,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP",up-regulated,30001707.0,"Also Known As: LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100

Some (older) PVT1 splice variant 1, 2, 3, 4, 5 and 6 lncRNA ""lncRNA"" ncRNA (complete sequence-MG562504.1, MG562505.1, MG562506.1, MG562507.1, MG562508.1 and MG562509.1 respectively; note=""alternatively spliced) with PQS-10, 8, 9, 8, 8, 7 (2G) respectively were also there in result.

Some (older, not checked for PQS) PVT1 lncRNA ""lncRNA"" ncRNA (partial sequence-KY887488.1) was also there in result.",1, PVT1,14,,,,REVIEWED,"Pvt1 oncogene;NCRNA00079;LINC00079;onco-lncRNA-100;MIR1204HG;non-protein coding RNA 79;long intergenic non-protein coding RNA 79;MIR1204, MIR1205, MIR1206 and MIR1207 host gene;plasmacytoma variant translocation 1;pvt-1 (murine) oncogene homolog, MYC activator;Pvt1 oncogene homolog (mouse);Pvt1 oncogene (non-protein coding);CXCR4/PVT1 fusion;HIST1H2BD/PVT1 fusion;MIR1204, MIR1205, MIR1206 and MIR1207 host;Oncogene PVT-1 (MYC activator);PVT1/CASC8 fusion;PVT1/CCDC26 fusion;PVT1/IFRD1 fusion;PVT1/IRF2BP2 fusion;PVT1/LINC00824 fusion;PVT1/MYC fusion;PVT1/NFIL3 fusion;PVT1/NSMCE2 fusion;PVT1/SPRY2 fusion;PVT1/UBB fusion;RP11-89K10/PVT1 fusion;PVT1;HSALNG0068494;HSALNG0068477;NONHSAG051258.2;HSALNG0068505;HSALNG0068503;HSALNG0068496;HSALNG0068488",,,,,,,,
PVT1,Pancreatic Cancer,"qPCR, Western blot, in vitro knockdown",up-regulated,29845201.0,"Also Known As: LINC00079; MIR1204HG; NCRNA00079; onco-lncRNA-100

Some (older) PVT1 splice variant 1, 2, 3, 4, 5 and 6 lncRNA ""lncRNA"" ncRNA (complete sequence-MG562504.1, MG562505.1, MG562506.1, MG562507.1, MG562508.1 and MG562509.1 respectively; note=""alternatively spliced) with PQS-10, 8, 9, 8, 8, 7 (2G) respectively were also there in result.

Some (older, not checked for PQS) PVT1 lncRNA ""lncRNA"" ncRNA (partial sequence-KY887488.1) was also there in result.",1, PVT1,14,,,,REVIEWED,"Pvt1 oncogene;NCRNA00079;LINC00079;onco-lncRNA-100;MIR1204HG;non-protein coding RNA 79;long intergenic non-protein coding RNA 79;MIR1204, MIR1205, MIR1206 and MIR1207 host gene;plasmacytoma variant translocation 1;pvt-1 (murine) oncogene homolog, MYC activator;Pvt1 oncogene homolog (mouse);Pvt1 oncogene (non-protein coding);CXCR4/PVT1 fusion;HIST1H2BD/PVT1 fusion;MIR1204, MIR1205, MIR1206 and MIR1207 host;Oncogene PVT-1 (MYC activator);PVT1/CASC8 fusion;PVT1/CCDC26 fusion;PVT1/IFRD1 fusion;PVT1/IRF2BP2 fusion;PVT1/LINC00824 fusion;PVT1/MYC fusion;PVT1/NFIL3 fusion;PVT1/NSMCE2 fusion;PVT1/SPRY2 fusion;PVT1/UBB fusion;RP11-89K10/PVT1 fusion;PVT1;HSALNG0068494;HSALNG0068477;NONHSAG051258.2;HSALNG0068505;HSALNG0068503;HSALNG0068496;HSALNG0068488",,,,,,,,
