LncRNA name,Cancer name,Methods,Expression pattern,Pubmed ID,Remarks,No. of Transcript variants,NCBI Reference Number,Total No. of PQS,No. of 2G PQS,No. of 3G PQS,No. of 4G PQS,RefSeq status,Total No. of PQS.1,G4Hunter Scores of PQS,Similarity between PQS from QGRS mapper vs PQS from G4 hunter,Total No. of PQS.2,G4Hunter Scores of PQS.1,Similarity between PQS from QGRS mapper vs PQS from G4 hunter.1
NEAT1,gastric cancer,qPCR,up-regulated,28401449.0,"Also Known As: VINC; TncRNA; LINC00084; NCRNA00084

Some (older, not checked for PQS) NEAT1 lncRNA ""lncRNA"" ncRNA (complete sequence-MK562403.1; experiment-RACE) was also there in result.",2 (NEAT1_MENbeta and MENepsilon),"NEAT1_MENbeta and MENepsilon (NR_131012.1,NR_028272.1 respectively)","150, 41 (NEAT1_MENbeta and MENepsilon)","134, 33 (NEAT1_MENbeta and MENepsilon)","16, 8 (NEAT1_MENbeta and MENepsilon)","0, 0 (NEAT1_MENbeta and MENepsilon)",REVIEWED,"64 (39 - 2G, 25 - C-rich);

25 (23 - 2G, 2 - C-rich)","[0.937, 0.986, 0.911, 1.11, 0.825, 0.935, 0.901, 0.978, 0.81, 0.911, 0.86, 0.911, 0.821, 0.911, 0.917,  0.935, 1.148, 0.845, 0.891, 1.045, 0.854, 0.891, 0.816, 0.768, 0.891, 0.818, 0.896, 0.909, 0.929, 0.911, 0.875, 0.979, 0.857, 0.804, 1, 0.911, 0.857, 0.89, 0.891 (2G), -0.782, -0.851, -0.84, -0.957, -0.889, -0.885, -0.889, -0.74, -0.935, -0.935, -0.891, -0.891, -0.766, -0.921, -0.911, -0.911, -0.721, -0.896, -0.898, -0.857, -0.791, -0.891, -0.521, -0.784, -0.882 (C-rich)];

[0.937, 0.986, 0.911, 1.11, 0.825, 0.935, 0.901, 0.978, 0.81, 0.911, 0.86, 0.911, 0.821, 0.911, 0.917, 0.935, 1.148, 0.845, 0.891, 1.045, 0.854, 0.891, 0.816 (2G), -0.782, -0.851 (C-rich)]",No similarity to PQS (2G) from QGRS mapper,"11 (9 - 3G, 2 - C-rich);

8 (3G)","[1.4, 1.37, 1.306, 1.231, 1.38, 1.391, 1.404, 1.153, 1.377 (3G); -1.296, -1.316 (C-rich)];

[1.4, 1.37, 1.306, 1.231, 1.38, 1.391, 1.404, 1.153 (3G)]","PQS 2 (3G) from QGRS mapper is similar to / a part of PQS 1 (3G) from G4 hunter.

PQS 4 (3G) from QGRS mapper is similar to / a part of PQS 2 (3G) from G4 hunter

PQS 6 (3G) from QGRS mapper is similar to / a part of PQS 6 (3G) from G4 hunter

PQS 5, 7, 8, 9, 10, 11 from G4 Hunter has no similarity to PQS from QGRS mapper

PQS 3, 4 (3G) from G4 Hunter has a left frame-shift as compared to PQS 5 (3G) from QGRS mapper. PQS 6 (3G) from G4 Hunter has a left frame-shift as compared to PQS 6 (3G)  from QGRS mapper.

By looking at  PQS 3, 4 (3G) from G4 hunter, it appears that at a time only 1 GQ can be formed as both PQS have few common G-tracts due to overlap amongst all of these PQS."
NEAT1,gastric cancer,"qPCR, RNAi, Western blot, Cell proliferation assay etc.",up-regulated,27095450.0,"Also Known As: VINC; TncRNA; LINC00084; NCRNA00084

Some (older, not checked for PQS) NEAT1 lncRNA ""lncRNA"" ncRNA (complete sequence-MK562403.1; experiment-RACE) was also there in result.",2 (NEAT1_MENbeta and MENepsilon),"NEAT1_MENbeta and MENepsilon (NR_131012.1,NR_028272.1 respectively)","150, 41 (NEAT1_MENbeta and MENepsilon)","134, 33 (NEAT1_MENbeta and MENepsilon)","16, 8 (NEAT1_MENbeta and MENepsilon)","0, 0 (NEAT1_MENbeta and MENepsilon)",REVIEWED,"64 (39 - 2G, 25 - C-rich);

25 (23 - 2G, 2 - C-rich)","[0.937, 0.986, 0.911, 1.11, 0.825, 0.935, 0.901, 0.978, 0.81, 0.911, 0.86, 0.911, 0.821, 0.911, 0.917,  0.935, 1.148, 0.845, 0.891, 1.045, 0.854, 0.891, 0.816, 0.768, 0.891, 0.818, 0.896, 0.909, 0.929, 0.911, 0.875, 0.979, 0.857, 0.804, 1, 0.911, 0.857, 0.89, 0.891 (2G), -0.782, -0.851, -0.84, -0.957, -0.889, -0.885, -0.889, -0.74, -0.935, -0.935, -0.891, -0.891, -0.766, -0.921, -0.911, -0.911, -0.721, -0.896, -0.898, -0.857, -0.791, -0.891, -0.521, -0.784, -0.882 (C-rich)];

[0.937, 0.986, 0.911, 1.11, 0.825, 0.935, 0.901, 0.978, 0.81, 0.911, 0.86, 0.911, 0.821, 0.911, 0.917, 0.935, 1.148, 0.845, 0.891, 1.045, 0.854, 0.891, 0.816 (2G), -0.782, -0.851 (C-rich)]",No similarity to PQS (2G) from QGRS mapper,"11 (9 - 3G, 2 - C-rich);

8 (3G)","[1.4, 1.37, 1.306, 1.231, 1.38, 1.391, 1.404, 1.153, 1.377 (3G); -1.296, -1.316 (C-rich)];

[1.4, 1.37, 1.306, 1.231, 1.38, 1.391, 1.404, 1.153 (3G)]","PQS 2 (3G) from QGRS mapper is similar to / a part of PQS 1 (3G) from G4 hunter.

PQS 4 (3G) from QGRS mapper is similar to / a part of PQS 2 (3G) from G4 hunter

PQS 6 (3G) from QGRS mapper is similar to / a part of PQS 6 (3G) from G4 hunter

PQS 5, 7, 8, 9, 10, 11 from G4 Hunter has no similarity to PQS from QGRS mapper

PQS 3, 4 (3G) from G4 Hunter has a left frame-shift as compared to PQS 5 (3G) from QGRS mapper. PQS 6 (3G) from G4 Hunter has a left frame-shift as compared to PQS 6 (3G)  from QGRS mapper.

By looking at  PQS 3, 4 (3G) from G4 hunter, it appears that at a time only 1 GQ can be formed as both PQS have few common G-tracts due to overlap amongst all of these PQS."
NNT-AS1,gastric cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP",up-regulated,30006956.0,,1,NR_073113.1,15,15,0,0,VALIDATED,6 (C-rich),"[-1, -1.099, -0.933, -0.911, -0.851, -0.843 (C-rich)]",No similarity to PQS (2G) from QGRS mapper,0,0,No PQS found in G4 Hunter
NNT-AS1,gastric cancer,"qPCR, Luciferase reporter assay, other",up-regulated,30324628.0,,1,NR_073113.1,15,15,0,0,VALIDATED,6 (C-rich),"[-1, -1.099, -0.933, -0.911, -0.851, -0.843 (C-rich)]",No similarity to PQS (2G) from QGRS mapper,0,0,No PQS found in G4 Hunter
NNT-AS1,gastric cancer,"RT-PCR, Western blot analysis, Luciferase reporter assay, RIP, RNA pull-down assay",up-regulated,30006956.0,,1,NR_073113.1,15,15,0,0,VALIDATED,6 (C-rich),"[-1, -1.099, -0.933, -0.911, -0.851, -0.843 (C-rich)]",No similarity to PQS (2G) from QGRS mapper,0,0,No PQS found in G4 Hunter
NORAD,gastric cancer,RT-qPCR,up-regulated,32096159.0,Also Known As: LINC00657,1,NR_027451.1,30,25,5,0,VALIDATED,"12 (2 - 2G, 5 - 3G, 5 - C-rich)
","[-0.911, -0.882, -0.825, -1.118, -0.938 (C-rich), 0.894, 0.778, 0.75, 1.167, 0.824 (3G), 0.681, 0.911 (2G)] 
","PQS 4 (3G) of QGRS mapper and the PQS 6 (3G) of G4 hunter have similar G tracts.

PQS 4 (3G) of QGRS mapper and the PQS 7 (3G) of G4 hunter have similar G tracts.

By looking at PQS 6 and 7 (3G) in G4 hunter, it appears that at a time only 1 GQ can be formed as all PQS have a few common G-tracts due to overlap amongst all of these PQS. 

PQS 23 (3G) of QGRS mapper and the PQS 10 (3G) of G4 hunter have similar G tracts.

PQS 26 (3G) of QGRS mapper and the PQS 11 (3G) of G4 hunter have similar G tracts.

PQS 11 (3G) from G4 hunter has a left frame-shift as compared to PQS 26 (3G) from QGRS mapper.",2 (3G),"[1.337, 1.354 (3G)]","PQS 29 (3G) of QGRS mapper and the PQS 2 (3G) of G4 hunter have similar G tracts.
"
NORAD,gastric cancer,"qRT-PCR, Luciferase Reporter Gene Assay, Western blot Assays",up-regulated,31802897.0,Also Known As: LINC00657,1,NR_027451.1,30,25,5,0,VALIDATED,"12 (2 - 2G, 5 - 3G, 5 - C-rich)
","[-0.911, -0.882, -0.825, -1.118, -0.938 (C-rich), 0.894, 0.778, 0.75, 1.167, 0.824 (3G), 0.681, 0.911 (2G)] 
","PQS 4 (3G) of QGRS mapper and the PQS 6 (3G) of G4 hunter have similar G tracts.

PQS 4 (3G) of QGRS mapper and the PQS 7 (3G) of G4 hunter have similar G tracts.

By looking at PQS 6 and 7 (3G) in G4 hunter, it appears that at a time only 1 GQ can be formed as all PQS have a few common G-tracts due to overlap amongst all of these PQS. 

PQS 23 (3G) of QGRS mapper and the PQS 10 (3G) of G4 hunter have similar G tracts.

PQS 26 (3G) of QGRS mapper and the PQS 11 (3G) of G4 hunter have similar G tracts.

PQS 11 (3G) from G4 hunter has a left frame-shift as compared to PQS 26 (3G) from QGRS mapper.",2 (3G),"[1.337, 1.354 (3G)]","PQS 29 (3G) of QGRS mapper and the PQS 2 (3G) of G4 hunter have similar G tracts.
"
NORAD,gastric cancer,"qPCR, Western blot, Luciferase reporter assay, other",up-regulated,30453063.0,Also Known As: LINC00657,1,NR_027451.1,30,25,5,0,VALIDATED,"12 (2 - 2G, 5 - 3G, 5 - C-rich)
","[-0.911, -0.882, -0.825, -1.118, -0.938 (C-rich), 0.894, 0.778, 0.75, 1.167, 0.824 (3G), 0.681, 0.911 (2G)] 
","PQS 4 (3G) of QGRS mapper and the PQS 6 (3G) of G4 hunter have similar G tracts.

PQS 4 (3G) of QGRS mapper and the PQS 7 (3G) of G4 hunter have similar G tracts.

By looking at PQS 6 and 7 (3G) in G4 hunter, it appears that at a time only 1 GQ can be formed as all PQS have a few common G-tracts due to overlap amongst all of these PQS. 

PQS 23 (3G) of QGRS mapper and the PQS 10 (3G) of G4 hunter have similar G tracts.

PQS 26 (3G) of QGRS mapper and the PQS 11 (3G) of G4 hunter have similar G tracts.

PQS 11 (3G) from G4 hunter has a left frame-shift as compared to PQS 26 (3G) from QGRS mapper.",2 (3G),"[1.337, 1.354 (3G)]","PQS 29 (3G) of QGRS mapper and the PQS 2 (3G) of G4 hunter have similar G tracts.
"
"NR027113
PHACTR2-AS1_Variant 2",gastric cancer,"qPCR, Western blot",up-regulated,31210301.0,Also Known As: lncIHS; NR027113; PHACTR2-AS1,"1
(Variant 1st, 3rd and 4th are also lncRNAs)
(Total=4)
(PHACTR2-AS1)","PHACTR2-AS1
(_____, NR_027113.2, ____, _____)",8,8,0,0,VALIDATED (PHACTR2-AS1),3 (C-rich),"[-0.911, -0.911, -0.857 (C-rich)]",No similarity to PQS (2G) from QGRS mapper,0,0,No PQS found in G4 Hunter
"NR_003023
SCARNA2",gastric cardia adenocarcinoma,"Microarray, qPCR etc.",up-regulated,24751403.0,Also known as: HBII-382; mgU2-25/61; SCARNA2,1 (SCARNA2),SCARNA2 (NR_003023.1),,,,,VALIDATED (SCARNA2),,,,,,
"NR_003573
ANXA2P2",gastric cancer,"Microarray, qPCR etc.",up-regulated,27460075.0,Also known as: LPC2B; ANX2L2; ANX2P2; ANXA2P2,1 (ANXA2P2),ANXA2P2 (NR_003573.1),,,,,VALIDATED (ANXA2P2),,,,,,
"NR_015430
LINC01550_Variant 1",gastric cardia adenocarcinoma,"Microarray, qPCR etc.",down-regulated,24414129.0,Also Known As: C14orf64; LINC01550,"1
(Variant 2nd, 3rd, 4th, 5th and 6th are also lncRNAs)
(Total=6)","LINC01550 (NR_015430.2, _____, _____, _____, _____, _____)",11,9,2,0,VALIDATED (LINC01550),3 (2G),"[0.94, 0.891, 0.846 (2G)]","No similarity to any PQS (2G) from QGRS mapper.
",0,0,No PQS found in G4 Hunter
"NR_024495
BMS1P2",gastric cardia adenocarcinoma,"Microarray, qPCR etc.",down-regulated,24751403.0,Also known as: BMS1P6; BMS1LP2; BMS1LP6; bA144G6.1,1 (BMS1P2),BMS1P2 (NR_024495.2),,,,,VALIDATED (BMS1P2),,,,,,
"NR_026660
RPL19P12",gastric cardia adenocarcinoma,"Microarray, qPCR etc.",up-regulated,24751403.0,Also Known As: RPL19_4_829; RPL19P12,1 (RPL19P12),RPL19P12 (NR_026660.1),,,,,VALIDATED (RPL19P12),,,,,,
"NR_026827
LINC00839",gastric cancer,"qPCR, other",down-regulated,30210707.0,,"1
(LINC00839)",LINC00839 (NR_026827.1),19,19,0,0,VALIDATED (LINC00839),1 (C-rich),[-0.843 (C-rich)],No similarity to any PQS (2G) from QGRS mapper.,0,0,No PQS found in G4 Hunter
"NR_027028
GUSBP1_Variant 3",gastric cardia adenocarcinoma,"Microarray, qPCR etc.",up-regulated,24751403.0,,"1
(Variant 1st and 2nd are also lncRNAs)
(Total=3)","GUSBP1 (____, _____, NR_027028.3)",,,,,VALIDATED (GUSBP1),,,,,,
"NR_027169
SNHG29_Variant 13",gastric cardia adenocarcinoma,"Microarray, qPCR etc.",up-regulated,24751403.0,"Also Known As: TSAP19; C17orf45; 
NCRNA00188; FAM211A-AS1; LRRC75A-AS1; 
C17orf76-AS1; SNHG29","1
(All other variants are also lncRNAs)","SNHG29 (_____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, NR_027169.1, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, )",7,7,0,0,VALIDATED (SNHG29),0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
"NR_027775
PMS2P5",gastric cardia adenocarcinoma,"Microarray, qPCR etc.",up-regulated,24414129.0,Also Known As: PMS2L5; PMS7; PMS2P5,"1
(Variant 2nd and 3rd  are also lncRNA)
(Total=3)(PMS2P5)","PMS2P5 (NR_027775.2, ____, _____)",,,,,VALIDATED (PMS2P5),,,,,,
"NR_033449
TCF7_Variant 6",gastric cardia adenocarcinoma,"Microarray, qPCR etc.",down-regulated,24414129.0,Also Known As: TCF-1; TCF7,"1
(Variant 7th is missing)
(All other variants are mRNA)
(Total=10) (TCF-7)","TCF7 (_____, _____, _____, _____, _____, NR_033449.3, _____, _____, _____, _____, )",,,,,REVIEWED (TCF7),,,,,,
"NR_033449
TCF7_Variant 6",gastric cardia adenocarcinoma,"Microarray, qPCR etc.",down-regulated,24751403.0,Also Known As: TCF-1; TCF7,"1
(Variant 7th is missing)
(All other variants are mRNA)
(Total=10) (TCF-7)","TCF7 (_____, _____, _____, _____, _____, NR_033449.3, _____, _____, _____, _____, )",,,,,REVIEWED (TCF7),,,,,,
"NR_033663
EPOR_Varaint 2",gastric cardia adenocarcinoma,"Microarray, qPCR etc.",down-regulated,24414129.0,Also Known As: EPO-R; EPOR,"1 
(Variant 1st is mRNA)
(Total=2) (EPOR)","EPOR (_____, NR_033663.2)",,,,,REVIEWED (EPOR),,,,,,
OIP5-AS1,gastric cancer,"qRT-PCR, Western blot",up-regulated,32147682.0,Also Known As: cyrano; linc-OIP5,4,"NR_026757.2, NR_152820.1, NR_152821.1, NR_152822.1","30, 26, 6, 31","30, 26, 6, 31","0, 0, 0, 0","0, 0, 0, 0",REVIEWED,"8 (3 - 2G, 5 - C-rich);

8 (3 - 2G, 5 - C-rich);

1 (C-rich);

8 (3 - 2G, 5 - C-rich)","[0.649, 0.656, 0.915 (2G), -0.911, -0.911, -0.851, -0.84, -0.911 (C-rich)];

[0.649, 0.656, 0.915 (2G), -0.911, -0.911, -0.851, -0.84, -0.911 (C-rich)];

[-0.872 (C-rich)];

[0.649, 0.656, 0.915 (2G), -0.911, -0.911, -0.851, -0.84, -0.911 (C-rich)];",No similarity to PQS (2G) from QGRS mapper,0,0,No PQS found in G4 Hunter
OIP5-AS1,gastric cancer,"qPCR, Western blot, luciferase reporter assay etc",up-regulated,32196594.0,Also Known As: cyrano; linc-OIP5,4,"NR_026757.2, NR_152820.1, NR_152821.1, NR_152822.1","30, 26, 6, 31","30, 26, 6, 31","0, 0, 0, 0","0, 0, 0, 0",REVIEWED,"8 (3 - 2G, 5 - C-rich);

8 (3 - 2G, 5 - C-rich);

1 (C-rich);

8 (3 - 2G, 5 - C-rich)","[0.649, 0.656, 0.915 (2G), -0.911, -0.911, -0.851, -0.84, -0.911 (C-rich)];

[0.649, 0.656, 0.915 (2G), -0.911, -0.911, -0.851, -0.84, -0.911 (C-rich)];

[-0.872 (C-rich)];

[0.649, 0.656, 0.915 (2G), -0.911, -0.911, -0.851, -0.84, -0.911 (C-rich)];",No similarity to PQS (2G) from QGRS mapper,0,0,No PQS found in G4 Hunter
OIP5-AS1,gastric cancer,"qRT-PCR, Western blot analysis, Luciferase reporter assay",up-regulated,31959478.0,Also Known As: cyrano; linc-OIP5,4,"NR_026757.2, NR_152820.1, NR_152821.1, NR_152822.1","30, 26, 6, 31","30, 26, 6, 31","0, 0, 0, 0","0, 0, 0, 0",REVIEWED,"8 (3 - 2G, 5 - C-rich);

8 (3 - 2G, 5 - C-rich);

1 (C-rich);

8 (3 - 2G, 5 - C-rich)","[0.649, 0.656, 0.915 (2G), -0.911, -0.911, -0.851, -0.84, -0.911 (C-rich)];

[0.649, 0.656, 0.915 (2G), -0.911, -0.911, -0.851, -0.84, -0.911 (C-rich)];

[-0.872 (C-rich)];

[0.649, 0.656, 0.915 (2G), -0.911, -0.911, -0.851, -0.84, -0.911 (C-rich)];",No similarity to PQS (2G) from QGRS mapper,0,0,No PQS found in G4 Hunter
OIP5-AS1,gastric cancer,"qPCR, Western blot, RIP",up-regulated,31219209.0,Also Known As: cyrano; linc-OIP5,4,"NR_026757.2, NR_152820.1, NR_152821.1, NR_152822.1","30, 26, 6, 31","30, 26, 6, 31","0, 0, 0, 0","0, 0, 0, 0",REVIEWED,"8 (3 - 2G, 5 - C-rich);

8 (3 - 2G, 5 - C-rich);

1 (C-rich);

8 (3 - 2G, 5 - C-rich)","[0.649, 0.656, 0.915 (2G), -0.911, -0.911, -0.851, -0.84, -0.911 (C-rich)];

[0.649, 0.656, 0.915 (2G), -0.911, -0.911, -0.851, -0.84, -0.911 (C-rich)];

[-0.872 (C-rich)];

[0.649, 0.656, 0.915 (2G), -0.911, -0.911, -0.851, -0.84, -0.911 (C-rich)];",No similarity to PQS (2G) from QGRS mapper,0,0,No PQS found in G4 Hunter
onclncRNA-626,gastric cancer,"PCR, Western blot",up-regulated,31720086.0,,1,NR_024160.1,2,2,0,0,VALIDATED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
OR3A4,gastric cancer,"Microarray, qPCR, Western blot, RIP, Flow cytometry assay etc.",up-regulated,26863570.0,"Homo sapiens olfactory receptor family 3 subfamily A member 4 pseudogene (OR3A4P), non-coding RNA

Also Known As: OR3A4P; OR24; OR25; OR3A4; OR3A5P; OLFRA05; OLFRA06; OR17-13; OR17-16; OR17-24; OR17-25

Transcribed RNA - misc RNA (mentioned as lncRNA in title of papers; PubMed-32417392, 31486499 and others)

Gene type - pseudo",1 (OR3A4P),OR3A4P (NR_024128.1),7 (OR3A4P),6 (OR3A4P),1 (OR3A4P),0 (OR3A4P),VALIDATED (OR3A4P),0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
OTUB1-isoform2,gastric cancer,"qPCR, Western blot, Cell proliferation assay, Cell invasion assay etc.",up-regulated,27019636.0,Not present in NCBI-Nucleotide,"1
(Variant 1st is mRNA)
(Total=2)","_____, NR_003089.2",,,,,REVIEWED,,,,,,
pancEts-1,gastric cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP",up-regulated,29773901.0,,1,NR_120581.1,7,5,1,1,VALIDATED,1 (4G),[1.342 (4G)],"
PQS 2 (4G) of QGRS mapper and the PQS 1 (4G) of G4 hunter have similar G tracts.",1 (4G),[1.471 (4G)],"
PQS 2 (4G) of QGRS mapper and the PQS 1 (4G) of G4 hunter have similar G tracts."
pancEts-1,gastric cancer,"qPCR, Northern blotting, Luciferase reporter assay, western blot",up-regulated,29773901.0,,1,NR_120581.1,7,5,1,1,VALIDATED,1 (4G),[1.342 (4G)],"
PQS 2 (4G) of QGRS mapper and the PQS 1 (4G) of G4 hunter have similar G tracts.",1 (4G),[1.471 (4G)],"
PQS 2 (4G) of QGRS mapper and the PQS 1 (4G) of G4 hunter have similar G tracts."
PANDA,gastric cancer,"qPCR, RNAi etc.",up-regulated,29719612.0,Also Known As: PANDAR,1,NR_109836.1,6,6,0,0,REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
PANDAR,gastric cancer,qPCR,up-regulated,31308753.0,Also Known As: PANDA,1,NR_109836.1,6,6,0,0,REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
PANDAR,gastric cancer,qPCR etc.,up-regulated,26898439.0,Also Known As: PANDA,1,NR_109836.1,6,6,0,0,REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
PANDAR,gastric cancer,"Microarray, qRT-PCR, RIP",up-regulated,29416011.0,Also Known As: PANDA,1,NR_109836.1,6,6,0,0,REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
"PAPAS
PSTPIP1",gastric cancer,"qRT-PCR, Dual Luciferase Reporter Gene Assay",up-regulated,31858543.0,Also known as: H-PIP; PAPAS; CD2BP1; PSTPIP; PSTPIP1; CD2BP1L; CD2BP1S,"1
(Variant 1st, 2nd, 3rd and 4th are mRNA)
(Total=5)
(PSTPIP1)","PSTPIP1 (_____, _____, _____, _____, NR_135552.2)",,,,,REVIEWED (PSTPIP1),,,,,,
PCAT1,gastric cancer,"qPCR, Western blot, Luciferase reporter assay, RIP, etc.",up-regulated,31478258.0,"Also Known As: PCA1; PiHL; PCAT-1

Some (older, not checked for PQS) PCAT1 long non-coding RNA ""other"" ncRNA (complete sequence-HQ605084.1) was also there in result.",1,NR_045262.2,14,14,0,0,REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
PCAT1,gastric cancer,"qPCR, Luciferase reporter assay, Western blot",up-regulated,31352238.0,"Also Known As: PCA1; PiHL; PCAT-1

Some (older, not checked for PQS) PCAT1 long non-coding RNA ""other"" ncRNA (complete sequence-HQ605084.1) was also there in result.",1,NR_045262.2,14,14,0,0,REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
PCAT1,gastric cancer,qPCR,up-regulated,28571676.0,"Also Known As: PCA1; PiHL; PCAT-1

Some (older, not checked for PQS) PCAT1 long non-coding RNA ""other"" ncRNA (complete sequence-HQ605084.1) was also there in result.",1,NR_045262.2,14,14,0,0,REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
PCAT1,gastric cancer,qPCR etc.,up-regulated,28742205.0,"Also Known As: PCA1; PiHL; PCAT-1

Some (older, not checked for PQS) PCAT1 long non-coding RNA ""other"" ncRNA (complete sequence-HQ605084.1) was also there in result.",1,NR_045262.2,14,14,0,0,REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
PCAT18,gastric cancer,"qRT-PCR, Western blot analysis, Dual Luciferase Reporter Assay",down-regulated,31853187.0,Also Known As: LINC01092,1,NR_024259.1,8,7,1,0,VALIDATED,1 (3G),[0.833 (3G)],"
PQS 10 (3G) of QGRS mapper and the PQS 1 (3G) of G4 hunter have similar G tracts.",0,0,No PQS found in G4 Hunter
PCAT6,gastric cancer,"RT-qPCR, Western blot",up-regulated,32039820.0,Also Known As: PCAT6; KDM5BAS1; ncRNA-a2; KDM5B-AS1; onco-lncRNA-96,2,"NR_046325.1, NR_046326.1","4, 3","3, 2","1, 1","0, 0",VALIDATED,"12 (2 - 2G; 10 - C-rich);

10 (2 - 2G; 8 - C-rich)","[0.935, 0.804 (2G); -0.862, -0.957, -0.915, -0.918, -0.865, -0.911, -0.896, -0.914, -0.945, -0.915 (C-rich)];

[0.935, 0.804 (2G); -0.862, -0.957, -0.915, -0.918, -0.865, -0.911, -0.896, -0.914 (C-rich)]",No similarity to PQS (2G) from QGRS mapper,"2 (C-rich);

1 (C-rich)","[ 1.417 (3G); -1.3 (C-rich)];

[-1.3 (C-rich)]",No similarity to PQS from QGRS Mapper
PCAT6,gastrointestinal stromal tumor,"qPCR, Western blot, RIP, Luciferase reporter assay etc",up-regulated,32339330.0,Also Known As: PCAT6; KDM5BAS1; ncRNA-a2; KDM5B-AS1; onco-lncRNA-96,2,"NR_046325.1, NR_046326.1","4, 3","3, 2","1, 1","0, 0",VALIDATED,"12 (2 - 2G; 10 - C-rich);

10 (2 - 2G; 8 - C-rich)","[0.935, 0.804 (2G); -0.862, -0.957, -0.915, -0.918, -0.865, -0.911, -0.896, -0.914, -0.945, -0.915 (C-rich)];

[0.935, 0.804 (2G); -0.862, -0.957, -0.915, -0.918, -0.865, -0.911, -0.896, -0.914 (C-rich)]",No similarity to PQS (2G) from QGRS mapper,"2 (C-rich);

1 (C-rich)","[ 1.417 (3G); -1.3 (C-rich)];

[-1.3 (C-rich)]",No similarity to PQS from QGRS Mapper
PCAT6,gastric cancer,"qPCR, Luciferase reporter assay, Western blot",up-regulated,30178843.0,Also Known As: PCAT6; KDM5BAS1; ncRNA-a2; KDM5B-AS1; onco-lncRNA-96,2,"NR_046325.1, NR_046326.1","4, 3","3, 2","1, 1","0, 0",VALIDATED,"12 (2 - 2G; 10 - C-rich);

10 (2 - 2G; 8 - C-rich)","[0.935, 0.804 (2G); -0.862, -0.957, -0.915, -0.918, -0.865, -0.911, -0.896, -0.914, -0.945, -0.915 (C-rich)];

[0.935, 0.804 (2G); -0.862, -0.957, -0.915, -0.918, -0.865, -0.911, -0.896, -0.914 (C-rich)]",No similarity to PQS (2G) from QGRS mapper,"2 (C-rich);

1 (C-rich)","[ 1.417 (3G); -1.3 (C-rich)];

[-1.3 (C-rich)]",No similarity to PQS from QGRS Mapper
PCGEM1,gastric cancer,"qPCR, other",up-regulated,31421977.0,"Also Known As: PCGEM1 ; LINC00071; NCRNA00071

Some (older-not checked for PQS) Long non-coding RNA pcgem1 (pcgem1 gene) ""antisense RNA"" ncRNA (TPA: HG975429.1) was also there in result.",2,"NR_002769.1, NR_152587.1","7, 8","7, 8","0, 0","0, 0",REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
PCGEM1,gastric cancer,"qPCR, Western blot, etc.",up-regulated,30690667.0,"Also Known As: PCGEM1 ; LINC00071; NCRNA00071

Some (older-not checked for PQS) Long non-coding RNA pcgem1 (pcgem1 gene) ""antisense RNA"" ncRNA (TPA: HG975429.1) was also there in result.",2,"NR_002769.1, NR_152587.1","7, 8","7, 8","0, 0","0, 0",REVIEWED,0,0,No PQS found in G4 Hunter,0,0,No PQS found in G4 Hunter
PEG10,gastric cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown",up-regulated,29940767.0,"Also Known As: Huh7; PGSF1; C19orf30; 
LINC00306; NCRNA00306; uc002mbe.2",1,NR_027148.1,7,6,1,0,VALIDATED,"4 (1 - 2G, 1 - 3G, 2 - C-rich)
","[0.989 (3G), 0.911 (2G), -0.958, -0.839 (C-rich)]
","PQS 2 (3G) of QGRS mapper and the PQS 1 (3G) of G4 hunter have similar G tracts.

PQS 1 (3G) from G4 hunter has a left frame-shift as compared to PQS 2 (3G) from QGRS mapper.",0,0,No PQS found in G4 Hunter
